participant,participant_age,Image_ID,Image_actual_age,Image_age,Image_emotion,age_resp,age_resp_rt
701,20,O_56F,65,old,neutral,40,2.8964
701,20,O_10F,60,old,angry,40,3.7291
701,20,Y_30M,25,young,happy,25,3.1967
701,20,Y_1M,19,young,angry,25,1.4137
701,20,O_38F,65,old,happy,50,3.0293
701,20,O_23F,66,old,angry,50,2.2802
702,22,O_48F,65,old,neutral,54,7.0523
702,22,Y_11M,20,young,angry,27,3.5066
702,22,Y_4F,19,young,happy,25,2.9229
702,22,Y_69F,28,young,neutral,28,3.1389
702,22,Y_54M,26,young,happy,31,2.4914
702,22,Y_48F,23,young,happy,29,2.7382
702,22,O_56F,65,old,neutral,48,3.9226
702,22,O_47F,60,old,neutral,49,2.8715
702,22,Y_17F,33,young,angry,35,3.4724
702,22,O_21M,65,old,happy,60,5.0713
702,22,O_29F,63,old,angry,56,2.9063
702,22,O_71M,65,old,neutral,65,3.1576
702,22,Y_28M,20,young,happy,28,4.4701
702,22,O_10F,60,old,angry,48,7.8335
702,22,Y_55M,24,young,neutral,34,2.908
702,22,Y_46M,18,young,happy,35,5.6544
702,22,O_53F,64,old,neutral,50,3.3074
702,22,Y_38F,24,young,angry,29,2.3234
702,22,Y_6F,23,young,neutral,26,4.1559
702,22,Y_15M,20,young,angry,30,2.6239
702,22,Y_14F,21,young,angry,25,8.7697
702,22,O_17M,69,old,angry,60,6.4203
702,22,O_28F,64,old,angry,61,8.1555
702,22,Y_1M,19,young,angry,30,2.8894
702,22,O_15M,69,old,angry,60,4.1229
702,22,Y_58M,22,young,neutral,28,8.0022
702,22,O_67M,61,old,neutral,47,12.3003
702,22,O_38F,65,old,happy,45,5.6372
702,22,O_20M,65,old,angry,65,4.9058
702,22,O_42M,75,old,happy,75,2.0587
702,22,Y_71F,20,young,neutral,31,3.6905
702,22,Y_75M,30,young,neutral,24,2.6404
702,22,O_40F,61,old,happy,60,6.8018
702,22,O_34F,65,old,happy,63,4.6061
702,22,O_23F,66,old,angry,65,3.6061
702,22,Y_40F,28,young,happy,35,2.4746
702,22,Y_72F,25,young,neutral,31,7.0385
702,22,O_43F,62,old,happy,65,3.6555
702,22,Y_57M,23,young,neutral,30,4.3409
702,22,O_08M,65,old,angry,55,3.8396
702,22,O_64M,65,old,neutral,58,5.1375
702,22,O_65M,65,old,neutral,63,2.4413
702,22,Y_12F,18,young,angry,28,11.1331
702,22,Y_30M,25,young,happy,30,2.8224
702,22,Y_66F,26,young,happy,28,3.0079
702,22,Y_27M,23,young,angry,30,4.423
702,22,O_50M,65,old,happy,54,3.3389
702,22,O_58M,64,old,happy,50,3.5385
703,21,Y_27M,23,young,angry,19,6.1611
703,21,Y_48F,23,young,happy,20,7.5943
703,21,Y_11M,20,young,angry,19,4.1618
703,21,O_17M,69,old,angry,60,3.312
703,21,Y_12F,18,young,angry,20,6.028
703,21,O_08M,65,old,angry,70,2.762
703,21,O_34F,65,old,happy,50,2.1956
703,21,Y_38F,24,young,angry,30,2.0126
703,21,Y_15M,20,young,angry,25,2.6954
703,21,Y_4F,19,young,happy,25,3.2623
703,21,O_40F,61,old,happy,80,2.7957
703,21,O_10F,60,old,angry,55,2.612
703,21,O_15M,69,old,angry,60,1.8959
703,21,O_23F,66,old,angry,60,2.0293
703,21,O_38F,65,old,happy,50,6.4276
703,21,Y_14F,21,young,angry,20,4.3451
703,21,Y_6F,23,young,neutral,20,7.7941
703,21,Y_46M,18,young,happy,20,2.762
703,21,O_43F,62,old,happy,60,1.9459
703,21,O_21M,65,old,happy,70,2.8784
703,21,Y_54M,26,young,happy,20,2.2456
703,21,O_67M,61,old,neutral,65,3.1785
703,21,O_42M,75,old,happy,90,3.0786
703,21,O_48F,65,old,neutral,50,1.5626
703,21,Y_72F,25,young,neutral,30,3.3287
703,21,O_47F,60,old,neutral,50,1.5121
703,21,O_65M,65,old,neutral,60,1.5625
703,21,Y_28M,20,young,happy,20,2.0293
703,21,Y_40F,28,young,happy,25,2.7788
703,21,O_20M,65,old,angry,60,4.645
703,21,Y_58M,22,young,neutral,20,2.2624
703,21,O_64M,65,old,neutral,60,1.7455
703,21,Y_55M,24,young,neutral,30,1.8959
703,21,Y_75M,30,young,neutral,30,1.8122
703,21,O_29F,63,old,angry,60,1.6622
703,21,O_56F,65,old,neutral,60,1.3625
703,21,O_53F,64,old,neutral,60,2.4956
703,21,Y_1M,19,young,angry,20,2.8122
703,21,O_28F,64,old,angry,65,4.1782
703,21,Y_69F,28,young,neutral,30,2.6623
703,21,Y_17F,33,young,angry,25,2.1787
703,21,O_71M,65,old,neutral,80,4.9616
703,21,O_58M,64,old,happy,55,3.4954
703,21,Y_66F,26,young,happy,30,3.012
703,21,Y_71F,20,young,neutral,30,4.1787
703,21,O_50M,65,old,happy,56,6.0614
703,21,Y_57M,23,young,neutral,30,2.1619
703,21,Y_30M,25,young,happy,40,2.2458
704,21,O_65M,65,old,neutral,60,8.17681
704,21,O_42M,75,old,happy,75,3.279045
704,21,Y_28M,20,young,happy,30,7.360065
704,21,Y_57M,23,young,neutral,30,3.46643
704,21,Y_66F,26,young,happy,30,4.113835
704,21,Y_71F,20,young,neutral,32,5.38357
704,21,Y_46M,18,young,happy,35,7.447055
704,21,Y_30M,25,young,happy,28,5.711925
704,21,O_71M,65,old,neutral,65,6.039505
704,21,O_64M,65,old,neutral,50,3.778175
704,21,O_47F,60,old,neutral,45,6.54968
704,21,Y_55M,24,young,neutral,27,4.54913
704,21,O_38F,65,old,happy,60,3.13432
704,21,Y_1M,19,young,angry,27,3.281545
704,21,Y_72F,25,young,neutral,27,3.72939
704,21,O_67M,61,old,neutral,55,5.183755
704,21,O_43F,62,old,happy,60,3.39891
704,21,O_23F,66,old,angry,65,4.94767
704,21,Y_75M,30,young,neutral,28,4.25087
704,21,O_21M,65,old,happy,70,2.182705
704,21,O_29F,63,old,angry,50,5.399445
704,21,O_34F,65,old,happy,45,3.096645
704,21,O_28F,64,old,angry,60,3.845715
704,21,Y_14F,21,young,angry,24,5.74963
704,21,Y_58M,22,young,neutral,25,2.82859
704,21,O_40F,61,old,happy,60,4.004065
704,21,Y_38F,24,young,angry,26,2.46282
704,21,O_58M,64,old,happy,50,2.216185
704,21,Y_48F,23,young,happy,30,2.61896
704,21,Y_12F,18,young,angry,26,4.43049
704,21,O_53F,64,old,neutral,60,1.97969
704,21,Y_15M,20,young,angry,30,2.49365
704,21,Y_40F,28,young,happy,30,1.51471
704,21,Y_54M,26,young,happy,30,1.69673
704,21,O_10F,60,old,angry,40,2.53157
704,21,Y_69F,28,young,neutral,30,2.53043
704,21,Y_27M,23,young,angry,30,2.16262
704,21,Y_4F,19,young,happy,28,3.549415
704,21,O_08M,65,old,angry,65,4.266895
704,21,O_20M,65,old,angry,70,1.801615
704,21,Y_17F,33,young,angry,28,3.14663
704,21,Y_11M,20,young,angry,26,2.532855
704,21,O_17M,69,old,angry,70,1.798485
704,21,O_48F,65,old,neutral,60,3.116905
704,21,O_50M,65,old,happy,60,3.36539
704,21,Y_6F,23,young,neutral,25,3.064435
704,21,O_15M,69,old,angry,60,8.913985
704,21,O_56F,65,old,neutral,65,2.39438
705,19,O_20M,65,old,angry,45,4.859185
705,19,Y_69F,28,young,neutral,37,3.852095
705,19,O_42M,75,old,happy,68,3.52918
705,19,O_28F,64,old,angry,57,3.85757
705,19,O_15M,69,old,angry,60,4.336005
705,19,O_48F,65,old,neutral,63,5.989335
705,19,Y_17F,33,young,angry,34,3.16349
705,19,Y_40F,28,young,happy,33,2.440145
